speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,subnational2Code,subnational2Name,subnational1Code,subnational1Name,countryCode,countryName,userDisplayName,obsId,checklistId,presenceNoted,hasComments,firstName,lastName,hasRichMedia,exoticCategory
herthr,Hermit Thrush,Catharus guttatus,L2987624,McGolrick Park,2024-10-16 17:50:00,,40.7245046,-73.9433616,True,False,False,S199165751,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2541778645,CL23822,False,False,Michael,Lombardo,False,
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-10-16 17:50:00,,40.7245046,-73.9433616,True,False,False,S199165751,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2541778644,CL23822,False,False,Michael,Lombardo,False,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-10-16 17:50:00,,40.7245046,-73.9433616,True,False,False,S199165751,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2541778643,CL23822,False,False,Michael,Lombardo,False,
eastow,Eastern Towhee,Pipilo erythrophthalmus,L2987624,McGolrick Park,2024-10-16 17:50:00,,40.7245046,-73.9433616,True,False,False,S199165751,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2541778647,CL23822,False,False,Michael,Lombardo,False,
rocpig,Rock Pigeon,Columba livia,L2987624,McGolrick Park,2024-10-17 16:55:00,,40.7245046,-73.9433616,True,False,False,S199268357,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2544143152,CL23822,False,False,Joseph,Trezza,False,N
eursta,European Starling,Sturnus vulgaris,L2987624,McGolrick Park,2024-10-17 16:55:00,,40.7245046,-73.9433616,True,False,False,S199268357,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2544143153,CL23822,False,False,Joseph,Trezza,False,N
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-10-17 16:55:00,,40.7245046,-73.9433616,True,False,False,S199268357,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2544143149,CL23822,False,False,Joseph,Trezza,False,
norcar,Northern Cardinal,Cardinalis cardinalis,L2987624,McGolrick Park,2024-10-17 16:55:00,,40.7245046,-73.9433616,True,False,False,S199268357,US-NY-047,Kings,US-NY,New York,US,United States,Joseph Trezza,OBS2544143150,CL23822,False,False,Joseph,Trezza,False,
gockin,Golden-crowned Kinglet,Regulus satrapa,L2987624,McGolrick Park,2024-10-17 08:35:00,,40.7245046,-73.9433616,True,False,False,S199210489,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2543083576,CL23822,False,False,Greg,Thornberg,False,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-10-17 08:35:00,,40.7245046,-73.9433616,True,False,False,S199210489,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2543083577,CL23822,False,False,Greg,Thornberg,False,
coohaw,Cooper's Hawk,Astur cooperii,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199268876,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2544159814,CL23822,False,False,Parsley,Steinweiss,False,
yebsap,Yellow-bellied Sapsucker,Sphyrapicus varius,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199214706,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2543145159,CL23822,False,False,Tammy,Hsu,False,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199214706,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2543145162,CL23822,False,False,Tammy,Hsu,False,
buhvir,Blue-headed Vireo,Vireo solitarius,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199214706,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2543145168,CL23822,False,False,Tammy,Hsu,False,
tuftit,Tufted Titmouse,Baeolophus bicolor,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199214706,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2543145163,CL23822,False,False,Tammy,Hsu,False,
ruckin,Ruby-crowned Kinglet,Corthylio calendula,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199214706,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2543145161,CL23822,False,False,Tammy,Hsu,False,
brncre,Brown Creeper,Certhia americana,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199214706,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2543145166,CL23822,False,False,Tammy,Hsu,False,
herthr,Hermit Thrush,Catharus guttatus,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199214706,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2543145164,CL23822,False,False,Tammy,Hsu,False,
sonspa,Song Sparrow,Melospiza melodia,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199214706,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2543145160,CL23822,False,False,Tammy,Hsu,False,
yerwar,Yellow-rumped Warbler,Setophaga coronata,L2987624,McGolrick Park,2024-10-17 07:34:00,,40.7245046,-73.9433616,True,False,False,S199214706,US-NY-047,Kings,US-NY,New York,US,United States,Tammy Hsu,OBS2543145167,CL23822,False,False,Tammy,Hsu,False,
amewoo,American Woodcock,Scolopax minor,L2987624,McGolrick Park,2024-10-18 11:30:00,,40.7245046,-73.9433616,True,False,False,S199364090,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2546284272,CL23822,False,False,Parsley,Steinweiss,False,
palwar,Palm Warbler,Setophaga palmarum,L2987624,McGolrick Park,2024-10-18 11:30:00,,40.7245046,-73.9433616,True,False,False,S199364090,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2546284278,CL23822,False,False,Parsley,Steinweiss,False,
rocpig,Rock Pigeon,Columba livia,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638980,CL23822,False,False,Parsley,Steinweiss,False,N
moudov,Mourning Dove,Zenaida macroura,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638987,CL23822,False,False,Parsley,Steinweiss,False,
coohaw,Cooper's Hawk,Astur cooperii,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638979,CL23822,False,False,Parsley,Steinweiss,False,
yebsap,Yellow-bellied Sapsucker,Sphyrapicus varius,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638986,CL23822,False,False,Parsley,Steinweiss,False,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638984,CL23822,False,False,Parsley,Steinweiss,False,
dowwoo,Downy Woodpecker,Dryobates pubescens,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638993,CL23822,False,False,Parsley,Steinweiss,False,
norfli,Northern Flicker,Colaptes auratus,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545639001,CL23822,False,False,Parsley,Steinweiss,False,
easpho,Eastern Phoebe,Sayornis phoebe,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638991,CL23822,False,False,Parsley,Steinweiss,False,
buhvir,Blue-headed Vireo,Vireo solitarius,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638976,CL23822,False,False,Parsley,Steinweiss,False,
blujay,Blue Jay,Cyanocitta cristata,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638996,CL23822,False,False,Parsley,Steinweiss,False,
amecro,American Crow,Corvus brachyrhynchos,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638997,CL23822,False,False,Parsley,Steinweiss,False,
tuftit,Tufted Titmouse,Baeolophus bicolor,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638994,CL23822,False,False,Parsley,Steinweiss,False,
ruckin,Ruby-crowned Kinglet,Corthylio calendula,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638992,CL23822,False,False,Parsley,Steinweiss,False,
gockin,Golden-crowned Kinglet,Regulus satrapa,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638985,CL23822,False,False,Parsley,Steinweiss,False,
whbnut,White-breasted Nuthatch,Sitta carolinensis,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638977,CL23822,False,False,Parsley,Steinweiss,False,
eursta,European Starling,Sturnus vulgaris,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638978,CL23822,False,False,Parsley,Steinweiss,False,N
herthr,Hermit Thrush,Catharus guttatus,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545639003,CL23822,False,False,Parsley,Steinweiss,False,
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638988,CL23822,False,False,Parsley,Steinweiss,False,
houspa,House Sparrow,Passer domesticus,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638999,CL23822,False,False,Parsley,Steinweiss,False,N
chispa,Chipping Sparrow,Spizella passerina,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638981,CL23822,False,False,Parsley,Steinweiss,False,
foxspa,Fox Sparrow,Passerella iliaca,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,True,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638982,CL23822,False,False,Parsley,Steinweiss,False,
daejun,Dark-eyed Junco,Junco hyemalis,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545639000,CL23822,False,False,Parsley,Steinweiss,False,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638989,CL23822,False,False,Parsley,Steinweiss,False,
sonspa,Song Sparrow,Melospiza melodia,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638990,CL23822,False,False,Parsley,Steinweiss,False,
swaspa,Swamp Sparrow,Melospiza georgiana,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638998,CL23822,False,False,Parsley,Steinweiss,False,
comgra,Common Grackle,Quiscalus quiscula,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638983,CL23822,False,False,Parsley,Steinweiss,False,
yerwar,Yellow-rumped Warbler,Setophaga coronata,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545639002,CL23822,False,False,Parsley,Steinweiss,False,
norcar,Northern Cardinal,Cardinalis cardinalis,L2987624,McGolrick Park,2024-10-18 07:20:00,,40.7245046,-73.9433616,True,False,False,S199327604,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2545638995,CL23822,False,False,Parsley,Steinweiss,False,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L2987624,McGolrick Park,2024-10-19 10:45:00,,40.7245046,-73.9433616,True,False,False,S199465241,US-NY-047,Kings,US-NY,New York,US,United States,Allie Banks,OBS2548281218,CL23822,False,False,Allie,Banks,False,
cedwax,Cedar Waxwing,Bombycilla cedrorum,L2987624,McGolrick Park,2024-10-19 10:45:00,,40.7245046,-73.9433616,True,False,False,S199465241,US-NY-047,Kings,US-NY,New York,US,United States,Allie Banks,OBS2548281224,CL23822,False,False,Allie,Banks,False,
yerwar,Yellow-rumped Warbler,Setophaga coronata,L2987624,McGolrick Park,2024-10-19 10:45:00,,40.7245046,-73.9433616,True,False,False,S199465241,US-NY-047,Kings,US-NY,New York,US,United States,Allie Banks,OBS2548281219,CL23822,False,False,Allie,Banks,False,
moudov,Mourning Dove,Zenaida macroura,L2987624,McGolrick Park,2024-10-19 09:55:00,,40.7245046,-73.9433616,True,False,False,S199638983,US-NY-047,Kings,US-NY,New York,US,United States,Willy Muse,OBS2551274604,CL23822,False,False,Willy,Muse,False,
ribgul,Ring-billed Gull,Larus delawarensis,L2987624,McGolrick Park,2024-10-19 09:55:00,,40.7245046,-73.9433616,True,False,False,S199638983,US-NY-047,Kings,US-NY,New York,US,United States,Willy Muse,OBS2551274581,CL23822,False,False,Willy,Muse,False,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L2987624,McGolrick Park,2024-10-19 09:55:00,,40.7245046,-73.9433616,True,False,False,S199638983,US-NY-047,Kings,US-NY,New York,US,United States,Willy Muse,OBS2551274591,CL23822,False,False,Willy,Muse,False,
bkcchi,Black-capped Chickadee,Poecile atricapillus,L2987624,McGolrick Park,2024-10-19 09:55:00,,40.7245046,-73.9433616,True,False,False,S199638983,US-NY-047,Kings,US-NY,New York,US,United States,Willy Muse,OBS2551274603,CL23822,False,False,Willy,Muse,False,
normoc,Northern Mockingbird,Mimus polyglottos,L2987624,McGolrick Park,2024-10-19 09:55:00,,40.7245046,-73.9433616,True,False,False,S199638983,US-NY-047,Kings,US-NY,New York,US,United States,Willy Muse,OBS2551274596,CL23822,False,False,Willy,Muse,False,
houfin,House Finch,Haemorhous mexicanus,L2987624,McGolrick Park,2024-10-19 09:55:00,,40.7245046,-73.9433616,True,False,False,S199638983,US-NY-047,Kings,US-NY,New York,US,United States,Willy Muse,OBS2551274580,CL23822,False,False,Willy,Muse,False,N
amegfi,American Goldfinch,Spinus tristis,L2987624,McGolrick Park,2024-10-19 09:55:00,,40.7245046,-73.9433616,True,False,False,S199638983,US-NY-047,Kings,US-NY,New York,US,United States,Willy Muse,OBS2551274598,CL23822,False,False,Willy,Muse,False,
comyel,Common Yellowthroat,Geothlypis trichas,L2987624,McGolrick Park,2024-10-19 09:55:00,,40.7245046,-73.9433616,True,False,False,S199638983,US-NY-047,Kings,US-NY,New York,US,United States,Willy Muse,OBS2551274588,CL23822,False,False,Willy,Muse,False,
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-10-19 09:38:00,,40.7245046,-73.9433616,True,False,False,S199467561,US-NY-047,Kings,US-NY,New York,US,United States,Jamie Shreve,OBS2548310785,CL23822,False,False,Jamie,Shreve,False,
coohaw,Cooper's Hawk,Astur cooperii,L2987624,McGolrick Park,2024-10-19 09:37:00,,40.7245046,-73.9433616,True,False,False,S199459332,US-NY-047,Kings,US-NY,New York,US,United States,Alexander Savard,OBS2548209160,CL23822,False,False,Alexander,Savard,False,
yebsap,Yellow-bellied Sapsucker,Sphyrapicus varius,L2987624,McGolrick Park,2024-10-19 09:37:00,,40.7245046,-73.9433616,True,False,False,S199454983,US-NY-047,Kings,US-NY,New York,US,United States,Allie Banks,OBS2548155770,CL23822,False,False,Allie,Banks,False,
easpho,Eastern Phoebe,Sayornis phoebe,L2987624,McGolrick Park,2024-10-19 09:37:00,,40.7245046,-73.9433616,True,False,False,S199459332,US-NY-047,Kings,US-NY,New York,US,United States,Alexander Savard,OBS2548209157,CL23822,False,False,Alexander,Savard,False,
amecro,American Crow,Corvus brachyrhynchos,L2987624,McGolrick Park,2024-10-19 09:37:00,,40.7245046,-73.9433616,True,False,False,S199459332,US-NY-047,Kings,US-NY,New York,US,United States,Alexander Savard,OBS2548209152,CL23822,False,False,Alexander,Savard,False,
tuftit,Tufted Titmouse,Baeolophus bicolor,L2987624,McGolrick Park,2024-10-19 09:37:00,,40.7245046,-73.9433616,True,False,False,S199454983,US-NY-047,Kings,US-NY,New York,US,United States,Allie Banks,OBS2548155769,CL23822,False,False,Allie,Banks,False,
brncre,Brown Creeper,Certhia americana,L2987624,McGolrick Park,2024-10-19 09:37:00,,40.7245046,-73.9433616,True,False,False,S199459332,US-NY-047,Kings,US-NY,New York,US,United States,Alexander Savard,OBS2548209154,CL23822,False,False,Alexander,Savard,False,
palwar,Palm Warbler,Setophaga palmarum,L2987624,McGolrick Park,2024-10-19 09:37:00,,40.7245046,-73.9433616,True,False,False,S199454983,US-NY-047,Kings,US-NY,New York,US,United States,Allie Banks,OBS2548155767,CL23822,False,False,Allie,Banks,False,
amekes,American Kestrel,Falco sparverius,L2987624,McGolrick Park,2024-10-19 09:29:00,,40.7245046,-73.9433616,True,False,False,S199491466,US-NY-047,Kings,US-NY,New York,US,United States,Josh Dudley,OBS2548654982,CL23822,False,False,Josh,Dudley,False,
dowwoo,Downy Woodpecker,Dryobates pubescens,L2987624,McGolrick Park,2024-10-19 09:00:00,,40.7245046,-73.9433616,True,False,False,S199543694,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2549562331,CL23822,False,False,Michael,Lombardo,False,
buhvir,Blue-headed Vireo,Vireo solitarius,L2987624,McGolrick Park,2024-10-19 09:00:00,,40.7245046,-73.9433616,True,False,False,S199543694,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2549549564,CL23822,False,False,Michael,Lombardo,False,
foxspa,Fox Sparrow,Passerella iliaca,L2987624,McGolrick Park,2024-10-19 09:00:00,,40.7245046,-73.9433616,True,True,False,S199543694,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2549549566,CL23822,False,False,Michael,Lombardo,False,
daejun,Dark-eyed Junco,Junco hyemalis,L2987624,McGolrick Park,2024-10-19 09:00:00,,40.7245046,-73.9433616,True,False,False,S199543694,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2549549559,CL23822,False,False,Michael,Lombardo,False,
